commentid,contents,point,username,profile,profileStatus,photoCnt,likeCnt,kakaoMapUserId,photoList,ownerReply,strengths,userCommentCount,userCommentAverageScore,myStorePick,level,date,isMy,isBlock,isEditable,isMyLike,thumbnail,booking,target,preprocessed_comment
9879815,맛있긴함,3,김지원,http://t1.daumcdn.net/local/kakaomapPhoto/profile/89a32c8d0e3602baac99f6b8c750dca2fce87f72?original,S,0,0,775674819,[],{},"[{'id': 5, 'name': '맛'}]",110,3.7,False,"{'nowLevel': 23, 'badge': '02'}",2024.04.08.,False,False,False,False,,,1,맛있긴함
9879500,"평일 11시 30분쯤 갔더니 줄 안서고 바로 먹음
곱창쌀국수 시켰는데 엄청 빨리 나오고 얼큰하니 
진짜 맛있었음 
맵찔이라 신라면맵기 했는데 별로 안맵더라구여
곱창도 왕창 들어있고 해장 지대로 했습니다 👍🏻
다시 먹고싶은맛",5,innerpiece,http://t1.daumcdn.net/local/kakaomapPhoto/profile/f6aec122402b981a0dc02f86ac629da26a889997?original,S,1,0,3021774259,"[{'url': 'http://t1.daumcdn.net/local/kakaomapPhoto/review/df77a5105294142eb0389a6b6732596df9eee756?original', 'near': False}]",{},,103,3.7,False,"{'nowLevel': 32, 'badge': '03'}",2024.04.08.,False,False,False,False,http://t1.daumcdn.net/local/kakaomapPhoto/review/df77a5105294142eb0389a6b6732596df9eee756?original,,0,평일 시 분쯤 갔더니 줄 안서고 바로 먹음곱창쌀국수 시켰는데 엄청 빨리 나오고 얼큰하니 진짜 맛있었음 맵찔이라 신라면맵기 했는데 별로 안맵더라구여곱창도 왕창 들어있고 해장 지대로 했습니다 다시 먹고싶은맛
9869801,빠르고 친절하고 맛있음 직원분들도 너무 다 분위기 좋고 친절하심!,5,CSI,https://p.kakaocdn.net/th/talkp/woWgsIU5j4/kWEDDp3yq9Iz3ZU9jRhmjk/oderbr_640x640_s.jpg,S,2,0,1188127208,"[{'url': 'http://t1.daumcdn.net/local/kakaomapPhoto/review/968aa00a2e6bc33e33c67f20df2e6e2a688cee17?original', 'near': False}, {'url': 'http://t1.daumcdn.net/local/kakaomapPhoto/review/3052ad491526ea25434be8ad72e92790c9b15c07?original', 'near': False}]",{},"[{'id': 5, 'name': '맛'}, {'id': 1, 'name': '가성비'}, {'id': 2, 'name': '친절'}]",44,4.4,False,"{'nowLevel': 21, 'badge': '02'}",2024.04.06.,False,False,False,False,http://t1.daumcdn.net/local/kakaomapPhoto/review/968aa00a2e6bc33e33c67f20df2e6e2a688cee17?original,,0,빠르고 친절하고 맛있음 직원분들도 너무 다 분위기 좋고 친절하심
9846510,유명한지 모르고 들어갔는데 양많고 맛있었음,5,💙🔥,http://t1.daumcdn.net/local/kakaomapPhoto/profile/a1c2e74bc67c672765f1f743b0d1c6ad6a23de60?original,S,1,0,774887702,"[{'url': 'http://t1.daumcdn.net/local/kakaomapPhoto/review/34d67ce1026cb76491746a61aab04c5e0363ff0e?original', 'near': False}]",{},"[{'id': 5, 'name': '맛'}, {'id': 1, 'name': '가성비'}, {'id': 2, 'name': '친절'}]",117,4.4,False,"{'nowLevel': 22, 'badge': '02'}",2024.04.02.,False,False,False,False,http://t1.daumcdn.net/local/kakaomapPhoto/review/34d67ce1026cb76491746a61aab04c5e0363ff0e?original,,0,유명한지 모르고 들어갔는데 양많고 맛있었음
9789883,줄서는 거 빼고 괜찮음,4,담담,http://t1.daumcdn.net/local/kakaomapPhoto/profile/f69668d77342883f3a07a1c90b7c001d107f3b56?original,S,0,0,783429759,[],{},"[{'id': 5, 'name': '맛'}, {'id': 1, 'name': '가성비'}]",31,3.9,False,"{'nowLevel': 14, 'badge': '02'}",2024.03.24.,False,False,False,False,,,0,줄서는 거 빼고 괜찮음
9782618,"유명세에 비해 맛은 그닥...
느끼하고 기름진걸 싫어한다면 강력비추
매운 메뉴도 먹어봤지만 그마저도 음",2,점박이범,http://t1.daumcdn.net/local/kakaomapPhoto/profile/2f4dcbac5ff49dcdc684f3e073e5c9e16e3b90d8?original,S,1,0,2395762491,"[{'url': 'http://t1.daumcdn.net/local/kakaomapPhoto/review/cf9c39611c5b6692c2fa427ff82b5b02783744a0?original', 'near': True}]",{},,103,2.7,False,"{'nowLevel': 35, 'badge': '03'}",2024.03.23.,False,False,False,False,http://t1.daumcdn.net/local/kakaomapPhoto/review/cf9c39611c5b6692c2fa427ff82b5b02783744a0?original,,2,유명세에 비해 맛은 그닥느끼하고 기름진걸 싫어한다면 강력비추매운 메뉴도 먹어봤지만 그마저도 음
9748641,"식사 및 음료가 입에 맞았는가?
&gt; 쌀국수 맛있어요. 저같은 경우는 동남아나 대만 야시장이런 곳가면 냄새때문에 역해하는 편인데 그런거 없이 한국인 입맛에 맞게 맛있었습니다. 매운양지쌀국수를 먹었는데 마라맛이 좀 났어요. 2단계가 신라면맵기였습니다.

방문하면서 돈 생각나지 않았는가?
&gt; 강남이라 쌀국수가 만 원이 넘어갔습니다... 3천원 세트를 추가주문하면 짜조가 나오는데 맛있어요. 근데 한 개밖에 안나와서 비싸다고 느꼈습니다.

다음에 또 가고싶고 지인에게 추천할 의향이 있는가?
&gt; 전반적으로 맛있었어요. 쌀국수라서 그런지 음식이 빨리나오는게 장점이었어요. 다음에도 기회가 되면 또 갈듯합니다.

추가적인 요소(직원친절, 주차, 이벤트, 청결)
&gt; 매장이 협소하긴 합니다. 
",4,전 뭉치입니다만?,http://t1.daumcdn.net/local/kakaomapPhoto/profile/2f1c4f0401fe6650ef6c365c39cdccca220d4bfc?original,S,2,0,1113752793,"[{'url': 'http://t1.daumcdn.net/local/kakaomapPhoto/review/df198a5a5d7100e93b9553808687a1a21db53ebb?original', 'near': False}, {'url': 'http://t1.daumcdn.net/local/kakaomapPhoto/review/f51164f70933f815593e83f57f282ec7d40dd53d?original', 'near': False}]",{},"[{'id': 5, 'name': '맛'}, {'id': 2, 'name': '친절'}, {'id': 3, 'name': '분위기'}]",96,3.8,False,"{'nowLevel': 33, 'badge': '03'}",2024.03.18.,False,False,False,False,http://t1.daumcdn.net/local/kakaomapPhoto/review/df198a5a5d7100e93b9553808687a1a21db53ebb?original,,0,식사 및 음료가 입에 맞았는가 쌀국수 맛있어요 저같은 경우는 동남아나 대만 야시장이런 곳가면 냄새때문에 역해하는 편인데 그런거 없이 한국인 입맛에 맞게 맛있었습니다 매운양지쌀국수를 먹었는데 마라맛이 좀 났어요 단계가 신라면맵기였습니다방문하면서 돈 생각나지 않았는가 강남이라 쌀국수가 만 원이 넘어갔습니다 천원 세트를 추가주문하면 짜조가 나오는데 맛있어요 근데 한 개밖에 안나와서 비싸다고 느꼈습니다다음에 또 가고싶고 지인에게 추천할 의향이 있는가 전반적으로 맛있었어요 쌀국수라서 그런지 음식이 빨리나오는게 장점이었어요 다음에도 기회가 되면 또 갈듯합니다추가적인 요소직원친절 주차 이벤트 청결 매장이 협소하긴 합니다 
9723000,그렇게 맛있는지까진 잘 모르겠어요ㅠㅠ,2,냥냥쩝쩝,http://t1.daumcdn.net/local/kakaomapPhoto/profile/d42e1616b4f72cceb77c2c69e6efbf1cae40eccb?original,S,0,0,524781200,[],{},"[{'id': 2, 'name': '친절'}]",44,3.5,False,"{'nowLevel': 18, 'badge': '02'}",2024.03.17.,False,False,False,False,,,2,그렇게 맛있는지까진 잘 모르겠어요ㅠㅠ
9717532,쌀국수는 맛있는데 갈비에서 돼지냄새 쩔어요,3,그렇다구,http://t1.daumcdn.net/local/kakaomapPhoto/profile/df2c06f6872228dabad949ee7748fde71938241f?original,S,2,0,774994327,"[{'url': 'http://t1.daumcdn.net/local/kakaomapPhoto/review/cfb77a679e4d42cdedce0283a80a5c1107c1e337?original', 'near': True}, {'url': 'http://t1.daumcdn.net/local/kakaomapPhoto/review/3ea596b3c2ee69c39d8f28292ff5195b9bc0af69?original', 'near': True}]",{},,4,2.5,False,"{'nowLevel': 7, 'badge': '01'}",2024.03.13.,False,False,False,False,http://t1.daumcdn.net/local/kakaomapPhoto/review/cfb77a679e4d42cdedce0283a80a5c1107c1e337?original,,1,쌀국수는 맛있는데 갈비에서 돼지냄새 쩔어요
9680860,제가 메뉴를 맛있는 메뉴를 잘 몰랐나봐요. 그냥 쌀국수는 맛있지는 않았어요,2,성무,http://th-p.talk.kakao.co.kr/th/talkp/wlapGae2lQ/Wyijd6Y6XXKJWcxqFlmdV0/4tuc0q.jpg,S,1,0,1100765671,"[{'url': 'http://t1.daumcdn.net/local/kakaomapPhoto/review/9c58e0e9da26e11c897acce20d5b690d8f9010de?original', 'near': True}]",{},,10,3.3,False,"{'nowLevel': 14, 'badge': '02'}",2024.03.07.,False,False,False,False,http://t1.daumcdn.net/local/kakaomapPhoto/review/9c58e0e9da26e11c897acce20d5b690d8f9010de?original,,2,제가 메뉴를 맛있는 메뉴를 잘 몰랐나봐요 그냥 쌀국수는 맛있지는 않았어요
9651787,갈비가 생각치도 못했는데 진짜 맛있습니다.,5,이영준,,S,0,0,2023620685,[],{},"[{'id': 5, 'name': '맛'}, {'id': 1, 'name': '가성비'}, {'id': 2, 'name': '친절'}, {'id': 3, 'name': '분위기'}]",4,5.0,False,"{'nowLevel': 4, 'badge': '01'}",2024.03.02.,False,False,False,False,,,0,갈비가 생각치도 못했는데 진짜 맛있습니다
9643288,오랜만에 만난 지인과 같이 쌀국수를 먹으러 갔어요. 가격도 그리 비싸지 않았는데 양이 엄청 많더라구요. 세트메뉴도 있어서 좋았구요. 20분 넘게 줄 서서 기다린 보람이 있었습니다.,5,Bloodroyal,http://th-p.talk.kakao.co.kr/th/talkp/wkFGu5tER8/3XB9Ox8dkuOj2qHq8eT5Qk/0ygmr1.jpg,S,0,0,1089523669,[],{},"[{'id': 5, 'name': '맛'}, {'id': 1, 'name': '가성비'}]",3,5.0,False,"{'nowLevel': 3, 'badge': '01'}",2024.03.01.,False,False,False,False,,,0,오랜만에 만난 지인과 같이 쌀국수를 먹으러 갔어요 가격도 그리 비싸지 않았는데 양이 엄청 많더라구요 세트메뉴도 있어서 좋았구요 분 넘게 줄 서서 기다린 보람이 있었습니다
9628196,양 정말 많고 곱창도 많았어요! 근데 고춧가루가 너무 크고 많아서 국물 먹기가 힘들었어요ㅠ 밑반찬이 없는 점도 아쉬웠습니다. 웨이팅을 감수하면서 다시 먹으러 가지는 않을 거 같아요. ,3,나무,,S,1,0,1005572381,"[{'url': 'http://t1.daumcdn.net/local/kakaomapPhoto/review/ed954ad88fcf4543af1b6c41f19b551a25c3d43a?original', 'near': True}]",{},,11,4.5,False,"{'nowLevel': 13, 'badge': '02'}",2024.02.28.,False,False,False,False,http://t1.daumcdn.net/local/kakaomapPhoto/review/ed954ad88fcf4543af1b6c41f19b551a25c3d43a?original,,1,양 정말 많고 곱창도 많았어요 근데 고춧가루가 너무 크고 많아서 국물 먹기가 힘들었어요ㅠ 밑반찬이 없는 점도 아쉬웠습니다 웨이팅을 감수하면서 다시 먹으러 가지는 않을 거 같아요 
9610510,"인스타 때문에 유명한 것 같은데
맛은 그냥 그럼",3,d,http://t1.daumcdn.net/local/kakaomapPhoto/profile/9080c7d0b399437e6e26911337aebed055fe68f6?original,S,0,0,3211588646,[],{},,54,3.7,False,"{'nowLevel': 23, 'badge': '02'}",2024.02.26.,False,False,False,False,,,1,인스타 때문에 유명한 것 같은데맛은 그냥 그럼
9604638,사장님 친절하심. 맛은 보통. ,3,sol,http://t1.daumcdn.net/local/kakaomapPhoto/profile/ddcf37350de4f9fbf0bdf1bf4324d7e32ee69bb6?original,S,0,0,562151340,[],{},,131,3.3,False,"{'nowLevel': 27, 'badge': '02'}",2024.02.25.,False,False,False,False,,,1,사장님 친절하심 맛은 보통 
9549295,"강남역에 맛집이 없어서 상대적으로 유명해진게 아닌가 싶습니다 한참 웨이팅 할 정도는 아닌 집... 한국인 입맛에 맞춰 개량된 쌀국수이고 국물 맛이 깊지 않습니다
의자가 너무 높아서 불편합니다 직원분들이 신경써주시긴 하는데 그럴바에 낮은 식탁으로 바꾸는게 낫지 않을까요",3,MJ,,S,0,0,541671414,[],{},,14,4.1,False,"{'nowLevel': 13, 'badge': '02'}",2024.02.16.,False,False,False,False,,,1,강남역에 맛집이 없어서 상대적으로 유명해진게 아닌가 싶습니다 한참 웨이팅 할 정도는 아닌 집 한국인 입맛에 맞춰 개량된 쌀국수이고 국물 맛이 깊지 않습니다의자가 너무 높아서 불편합니다 직원분들이 신경써주시긴 하는데 그럴바에 낮은 식탁으로 바꾸는게 낫지 않을까요
9535547,직원들 친목질하는걸 손님들이 왜 들어야되는지 모르겠음 시끄러움 불친절하다기보단 성의없게 군다고 느껴짐 강남역은 진짜 먹을데가 없다,1,ㅍㅅㅍ,,S,0,0,1284635823,[],{},,41,4.0,False,"{'nowLevel': 19, 'badge': '02'}",2024.02.13.,False,False,False,False,,,2,직원들 친목질하는걸 손님들이 왜 들어야되는지 모르겠음 시끄러움 불친절하다기보단 성의없게 군다고 느껴짐 강남역은 진짜 먹을데가 없다
9520919,괜찮았어요! 얼~큰하니 곱도 많아서 만약 근처에서 일한다면 점심메뉴로 먹기 좋을 것 같아요.,3,서용수,,S,0,0,1264024194,[],{},,33,3.6,False,"{'nowLevel': 16, 'badge': '02'}",2024.02.11.,False,False,False,False,,,1,괜찮았어요 얼큰하니 곱도 많아서 만약 근처에서 일한다면 점심메뉴로 먹기 좋을 것 같아요
9519064,메뉴 이것저것 먹어봐도 다 맛있네요 굳,5,바라밤,http://t1.daumcdn.net/local/kakaomapPhoto/profile/5ffff008794b25874f2d2826d345637b49ddb4b3?original,S,0,0,1180561063,[],{},,98,3.8,False,"{'nowLevel': 28, 'badge': '02'}",2024.02.11.,False,False,False,False,,,0,메뉴 이것저것 먹어봐도 다 맛있네요 굳
9503669,먹고 배탈났어요....,1,.,http://t1.daumcdn.net/local/kakaomapPhoto/profile/33eb996bba416819cdb9b41fa55efbf5db9dc9f9?original,S,0,1,1114011418,[],{},,38,3.7,False,"{'nowLevel': 16, 'badge': '02'}",2024.02.08.,False,False,False,False,,,2,먹고 배탈났어요
9500327,"항상 맛있습니다.
다만 신입으로 보이는 알바분이 제가 주문한 메뉴와 관련해서 실수를 했는데 그걸 제 앞에서 혼내시더라고요. 저는 큰 실수가 아니라 상관없었는데 손님앞에서 대놓고 소리치면서 뭐라하는게 좀 그랬어요.",3,qwepoi,http://t1.daumcdn.net/local/kakaomapPhoto/profile/44e4dd711718d6c3b4c5a2d053868091470bb6f4?original,S,0,0,1262780248,[],{},,73,3.5,False,"{'nowLevel': 22, 'badge': '02'}",2024.02.08.,False,False,False,False,,,1,항상 맛있습니다다만 신입으로 보이는 알바분이 제가 주문한 메뉴와 관련해서 실수를 했는데 그걸 제 앞에서 혼내시더라고요 저는 큰 실수가 아니라 상관없었는데 손님앞에서 대놓고 소리치면서 뭐라하는게 좀 그랬어요
9480386,맛은 있는데 막 길게 줄설정도는 아님. 같이 간 일행은 그냥 그렇다함. ,4,나니,http://t1.daumcdn.net/local/kakaomapPhoto/profile/b62962e0d7e22bda8e23dc9dd89feebdc3ca4d78?original,S,0,0,769555223,[],{},,59,3.9,False,"{'nowLevel': 17, 'badge': '02'}",2024.02.05.,False,False,False,False,,,0,맛은 있는데 막 길게 줄설정도는 아님 같이 간 일행은 그냥 그렇다함 
9421584,"1) 편리한 키오스크 주문 + 매운 곱창칼국수 (15000원) 생각보다 곱창 양이 많아서 놀랐음

2) 맛있긴한데 워낙 맛집으로 유명해서 기대를 너무 많이했나 조금 아쉬웠음. ",3,Angeleno✅,http://t1.daumcdn.net/local/kakaomapPhoto/profile/00c0d9ec6221ef016e0be51b3e80cd856e097dd7?original,S,2,0,491056990,"[{'url': 'http://t1.daumcdn.net/local/kakaomapPhoto/review/b3d6091e8c9289c301766acd2bf0c491c63b3ca3?original', 'near': False}, {'url': 'http://t1.daumcdn.net/local/kakaomapPhoto/review/80b7eaf92d0d03740ae549f4647a2e7fb9020f43?original', 'near': False}]",{},,277,3.4,False,"{'nowLevel': 51, 'badge': '03'}",2024.02.02.,False,False,False,False,http://t1.daumcdn.net/local/kakaomapPhoto/review/b3d6091e8c9289c301766acd2bf0c491c63b3ca3?original,,1, 편리한 키오스크 주문  매운 곱창칼국수 원 생각보다 곱창 양이 많아서 놀랐음 맛있긴한데 워낙 맛집으로 유명해서 기대를 너무 많이했나 조금 아쉬웠음 
9460617,"꽤 유명한 맛집이라 지인과 방문했는데
그 추운날 자리가 널널하게 비어있음에도 불구하고 일행없이 밖에서 기다리게 하는건 쫌 별루다
주문하자 쭉쭉 나오는 음식들이 미리 담아뒀나싶을만큼 빨리나왔다. 신속한만큼 맛도 있으면 좋겠는데 모락 김도 올라오지 않는 곱창쌀국수는 정말 미적지근 .곱창은 부드럽고 고소했지만 넘 식었다
저 고기는 비렸다 
맛집이 더이상 맛집이 아닌때에 내가 방문한걸까?
재방문의사는 없다",2,째니♡,http://k.kakaocdn.net/dn/mBk5b/btqybZng5yG/kMZv2uDleprgeIGD4TKN4K/profile_640x640s.jpg,S,2,2,1165587151,"[{'url': 'http://t1.daumcdn.net/local/kakaomapPhoto/review/155c8cef152eb10811fd8d8db917800cf80e2e4c?original', 'near': False}, {'url': 'http://t1.daumcdn.net/local/kakaomapPhoto/review/4639f9b18e9143647a59a79be5e23be761783199?original', 'near': False}]",{},,3,3.7,False,"{'nowLevel': 5, 'badge': '01'}",2024.02.01.,False,False,False,False,http://t1.daumcdn.net/local/kakaomapPhoto/review/155c8cef152eb10811fd8d8db917800cf80e2e4c?original,,2,꽤 유명한 맛집이라 지인과 방문했는데그 추운날 자리가 널널하게 비어있음에도 불구하고 일행없이 밖에서 기다리게 하는건 쫌 별루다주문하자 쭉쭉 나오는 음식들이 미리 담아뒀나싶을만큼 빨리나왔다 신속한만큼 맛도 있으면 좋겠는데 모락 김도 올라오지 않는 곱창쌀국수는 정말 미적지근 곱창은 부드럽고 고소했지만 넘 식었다저 고기는 비렸다 맛집이 더이상 맛집이 아닌때에 내가 방문한걸까재방문의사는 없다
9456429,"오랜만에 먹는 베트남 음식,, 츄베릅,,",5,머라카노하루키,http://t1.daumcdn.net/local/kakaomapPhoto/profile/5dd9be0089669540eb12ef45f59fd99102475cf2?original,S,3,0,1632367137,"[{'url': 'http://t1.daumcdn.net/local/kakaomapPhoto/review/cfa8d1fdc8c25e3f2c615064728d463cb3d2e14f?original', 'near': True}, {'url': 'http://t1.daumcdn.net/local/kakaomapPhoto/review/b11608031cc59521258a1e97e555637064b201da?original', 'near': True}, {'url': 'http://t1.daumcdn.net/local/kakaomapPhoto/review/35109e92115824f20a6301b5f885e493737dfee5?original', 'near': True}]",{},"[{'id': 5, 'name': '맛'}, {'id': 2, 'name': '친절'}]",270,4.9,False,"{'nowLevel': 62, 'badge': '04'}",2024.02.01.,False,False,False,False,http://t1.daumcdn.net/local/kakaomapPhoto/review/cfa8d1fdc8c25e3f2c615064728d463cb3d2e14f?original,,0,오랜만에 먹는 베트남 음식 츄베릅
6194407,쌀국수 안좋아하는데 존맛.. 곱창쌀국수 진짜맛있음ㅜ 근데 별로 안매워서 매콤하게 드시고싶으면 3단계 이상으로 먹어야할듯,4,서대문구대표돼지,http://t1.daumcdn.net/local/kakaomapPhoto/profile/39d639bee80e989f020571e97f46aa01665c8768?original,S,2,0,1035744287,"[{'url': 'http://t1.daumcdn.net/local/kakaomapPhoto/review/903406539605f21fc127f2eda260169b502e6655?original', 'near': False}, {'url': 'http://t1.daumcdn.net/local/kakaomapPhoto/review/1ac7d440aee192770ebf1f8782b45e681fbb5ba4?original', 'near': False}]",{},,872,3.3,False,"{'nowLevel': 78, 'badge': '04'}",2024.01.29.,False,False,False,False,http://t1.daumcdn.net/local/kakaomapPhoto/review/903406539605f21fc127f2eda260169b502e6655?original,,0,쌀국수 안좋아하는데 존맛 곱창쌀국수 진짜맛있음ㅜ 근데 별로 안매워서 매콤하게 드시고싶으면 단계 이상으로 먹어야할듯
